frame,timestamp_ms,face_id,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
798,26672,0,1.968690867215628e-06,0.4159724712371826,0.4418238401412964,0.00019419612362980843,0.0157205518335104,0.010682999156415462,6.557011602126295e-06,1.266782021502877e-07,6.198173707616661e-08,0.12723828852176666,0.12129735201597214,0.1488482803106308,0.17201533913612366,0.026979217305779457,0.0840940773487091,0.12098150700330734,0.05163145065307617,0.051939234137535095,0.046017564833164215,0.5030534267425537,0.4534629285335541,0.005348958540707827,0.0017873927718028426,1.5246861039486248e-05,0.0006931612733751535,0.002428240841254592,2.5901916160364635e-05,0.001239593024365604,0.0009404267184436321,0.001416476326994598,0.0016221265541389585,0.0018995219143107533,0.001509903115220368,0.0019677341915667057,4.2724812374217436e-05,3.015070251422003e-05,0.008424588479101658,0.015963150188326836,0.1485193371772766,0.0006045137415640056,0.0069262064062058926,0.0010957802878692746,0.10528505593538284,0.04060860723257065,0.0002994881069753319,0.0002726875536609441,0.0017137593822553754,0.0024819320533424616,0.00020550635235849768,0.0003858899581246078,5.24490360476193e-07,3.620470181431301e-07
800,26739,0,1.9746910311368993e-06,0.42591392993927,0.4531494379043579,0.00018244820239488035,0.015171620063483715,0.0100304139778018,6.708864930260461e-06,1.2934854964896658e-07,6.289935328140928e-08,0.13015322387218475,0.12128139287233353,0.1495860517024994,0.17186011373996735,0.026838388293981552,0.0839693546295166,0.12151467800140381,0.051858868449926376,0.05206078663468361,0.046348296105861664,0.5110061168670654,0.4603859782218933,0.005203584674745798,0.0017841780791059136,1.606672776688356e-05,0.0006744222482666373,0.0024548256769776344,2.6835865355678834e-05,0.0012360853143036366,0.0009435468818992376,0.001399672357365489,0.0016813866095617414,0.0019768839702010155,0.0015476479893550277,0.0018434628145769238,4.6057950385147706e-05,3.2954001653706655e-05,0.008461326360702515,0.015890993177890778,0.1481504887342453,0.0006357587408274412,0.006823517847806215,0.001088028191588819,0.09855993837118149,0.03947102278470993,0.0003016228729393333,0.0002752399886958301,0.0017280910396948457,0.002579744905233383,0.00020611821673810482,0.0003857855044770986,5.341377118384116e-07,3.73227322825187e-07
802,26806,0,2.0018990198877873e-06,0.42991477251052856,0.4565927982330322,0.00018114621343556792,0.014846106059849262,0.009862052276730537,6.7246351136418525e-06,1.2975603169707028e-07,6.424069454169512e-08,0.13113659620285034,0.12198597192764282,0.15317758917808533,0.17511911690235138,0.026708154007792473,0.08460480719804764,0.12187866121530533,0.05140342190861702,0.051094476133584976,0.04547205939888954,0.516987144947052,0.4621715843677521,0.005157575476914644,0.0017716948641464114,1.6538358977413736e-05,0.000660872261505574,0.0023426662664860487,2.6183844965999015e-05,0.0011765563394874334,0.0009890509536489844,0.001345672644674778,0.0017231141682714224,0.002045034896582365,0.0015824820147827268,0.0017847124254330993,4.505134711507708e-05,3.333970016683452e-05,0.008738628588616848,0.015322670340538025,0.1456911414861679,0.0006460109143517911,0.006453710608184338,0.0010410923277959228,0.09633007645606995,0.03990167751908302,0.0003272928006481379,0.0002941584389191121,0.0017982800491154194,0.0027235602028667927,0.0002179654547944665,0.0004017773608211428,5.507041578312055e-07,3.806684105711611e-07
804,26873,0,1.932193754328182e-06,0.4314124584197998,0.4588158130645752,0.0001791254908312112,0.014690003357827663,0.009718278422951698,6.7504452090361156e-06,1.2548052552574518e-07,6.251697470815998e-08,0.13210923969745636,0.12530432641506195,0.15435922145843506,0.17699827253818512,0.027139734476804733,0.08356276899576187,0.12069500237703323,0.052024196833372116,0.05068804323673248,0.04481235146522522,0.51841801404953,0.46000033617019653,0.005117626860737801,0.0017096021911129355,1.6340231013600715e-05,0.0006826840108260512,0.002416656818240881,2.6213028831989504e-05,0.0012143678031861782,0.0009988658130168915,0.0014167886693030596,0.001567345461808145,0.0018122118199244142,0.0016035325825214386,0.0018249698914587498,4.5570250222226605e-05,3.368501347722486e-05,0.008740349672734737,0.015163897536695004,0.15101848542690277,0.0006538144079968333,0.006676908582448959,0.0010732407681643963,0.09628206491470337,0.03869789466261864,0.00031128080445341766,0.000274139252724126,0.001747118541970849,0.0023693859111517668,0.00020874670008197427,0.0003883495810441673,5.287482167659618e-07,3.600001718950807e-07
806,26940,0,1.916643441290944e-06,0.4296186566352844,0.4580177664756775,0.00018272030865773559,0.015085355378687382,0.00993384886533022,6.647399914072594e-06,1.243725336053103e-07,6.319927337017361e-08,0.13772854208946228,0.12780676782131195,0.16211171448230743,0.18484221398830414,0.030612006783485413,0.07631992548704147,0.11176969856023788,0.05599074810743332,0.04840113967657089,0.04284948855638504,0.5226961374282837,0.45434683561325073,0.005027147475630045,0.0016627475852146745,1.6273656001430936e-05,0.0006671797600574791,0.0023738942109048367,2.6614034140948206e-05,0.001197122735902667,0.001032907865010202,0.0012929271906614304,0.0015373887727037072,0.0018193584401160479,0.0016489991685375571,0.0017565313028171659,4.418359094415791e-05,3.345659206388518e-05,0.008687890134751797,0.013996905647218227,0.1584872603416443,0.0006853061495348811,0.006335960701107979,0.001041415729559958,0.09218153357505798,0.03811158612370491,0.00031324950396083295,0.0002712045097723603,0.0017405832186341286,0.00251667364500463,0.0002171672385884449,0.00038476294139400125,5.508438789547654e-07,3.623824227361183e-07
808,27007,0,9.24600840335188e-07,0.07161641865968704,0.09984313696622849,0.0010621075052767992,0.15343192219734192,0.059727080166339874,1.0444654435559642e-05,1.4013109250754496e-07,5.661582136440302e-08,0.08136150985956192,0.10214604437351227,0.0430791899561882,0.05793901905417442,0.02565767802298069,0.07598204165697098,0.11935122311115265,0.05331983417272568,0.1841038465499878,0.17207767069339752,0.5945701599121094,0.56011962890625,0.010598443448543549,0.003218657337129116,3.224672036594711e-05,0.0006770764593966305,0.0019206227734684944,3.633635787991807e-05,0.00048125963076017797,0.0007954001193866134,0.0008193462854251266,0.0017128990730270743,0.001811524503864348,0.002979894867166877,0.0009124520584009588,0.00024042799486778677,0.00025086462846957147,0.006801801733672619,0.007622967474162579,0.33226698637008667,0.0010784545447677374,0.003710382152348757,0.0008943722932599485,0.018599070608615875,0.014790409244596958,0.00011169791832799092,7.301297591766343e-05,0.0016911692218855023,0.0015874644741415977,7.714802632108331e-05,0.00013694319932255894,1.593658225829131e-06,3.9830257492212695e-07
810,27073,0,1.6952385522017721e-06,0.21949762105941772,0.24540148675441742,0.00024753028992563486,0.05165442079305649,0.023187870159745216,9.702276656753384e-06,1.4383833502051857e-07,6.435756461087294e-08,0.1080135926604271,0.12866321206092834,0.08754480630159378,0.11085803806781769,0.03376097232103348,0.06263544410467148,0.10147038847208023,0.06445135176181793,0.0942622646689415,0.08285102993249893,0.5677081346511841,0.4978516399860382,0.007805312518030405,0.0018225505482405424,2.425916500214953e-05,0.0005808747955597937,0.0016381057212129235,2.865528585971333e-05,0.0005736258463002741,0.0011729021789506078,0.0007218337850645185,0.002937646582722664,0.003318195464089513,0.001983070746064186,0.0011074354406446218,9.883395250653848e-05,9.727046563057229e-05,0.011227646842598915,0.009440382942557335,0.19557899236679077,0.0008345675305463374,0.004804754164069891,0.0006435593240894377,0.05675402656197548,0.03240414336323738,0.0003042841563001275,0.0001851507113315165,0.002772486535832286,0.002415331779047847,0.00023560102272313088,0.00032675277907401323,1.1710574199241819e-06,4.478428081711172e-07
812,27140,0,1.884482912828389e-06,0.4072679281234741,0.4620027542114258,0.00011254543642280623,0.01893562637269497,0.008422513492405415,7.515393917856272e-06,1.2883457145562716e-07,6.439624655740772e-08,0.13275441527366638,0.1481800675392151,0.16035844385623932,0.18286092579364777,0.03576454147696495,0.06360205262899399,0.10139025002717972,0.06743250042200089,0.05150194093585014,0.04585269093513489,0.5348919630050659,0.46627286076545715,0.00537513755261898,0.0014815672766417265,1.9173116015736014e-05,0.0006217382615432143,0.0016836292343214154,2.484730248397682e-05,0.0006723384140059352,0.0012534544803202152,0.001006087171845138,0.00266058137640357,0.003024693112820387,0.0014971951022744179,0.001520021352916956,5.2365154260769486e-05,4.683790393755771e-05,0.012600434944033623,0.012735015712678432,0.1374574601650238,0.000634476076811552,0.006100886035710573,0.000747113605029881,0.10933423042297363,0.044826094061136246,0.0003953831037506461,0.00026530236937105656,0.0025791104417294264,0.002489451551809907,0.00027618950116448104,0.0004210842598695308,7.199901688181853e-07,3.867855014050292e-07
814,27207,0,1.846385089265823e-06,0.42509031295776367,0.4891704022884369,0.00012435017561074346,0.017399273812770844,0.007785139139741659,7.316943083424121e-06,1.2107113889214816e-07,6.650594741586247e-08,0.14985468983650208,0.1486934870481491,0.2000923752784729,0.2117481678724289,0.024702811613678932,0.09045393019914627,0.1294560581445694,0.050924211740493774,0.03992924839258194,0.03695196658372879,0.48274555802345276,0.460281103849411,0.004420950543135405,0.0014399088686332107,2.02252522285562e-05,0.0006348321330733597,0.001634822110645473,2.019162457145285e-05,0.0006956479628570378,0.001069922000169754,0.0011371839791536331,0.003158595645800233,0.0033987725619226694,0.001323423464782536,0.002054417971521616,4.9079451855504885e-05,4.0683331462787464e-05,0.012517505325376987,0.015788059681653976,0.10684113949537277,0.0004229097976349294,0.005677029024809599,0.0006937324069440365,0.10581362247467041,0.04524121806025505,0.000553684018086642,0.00041521259117871523,0.003375386353582144,0.002891927259042859,0.0002960660494863987,0.0005071017076261342,6.318613827716035e-07,3.9373242088913685e-07
816,27274,0,2.134282567567425e-06,0.46691378951072693,0.5211166739463806,0.00010996092896675691,0.014746317639946938,0.007196036167442799,7.34800414647907e-06,1.2612466093742114e-07,6.816755160343746e-08,0.1646784245967865,0.15248295664787292,0.20430801808834076,0.2174239456653595,0.025880489498376846,0.08970418572425842,0.1281280219554901,0.05183553695678711,0.03958021476864815,0.03623519837856293,0.5211842060089111,0.4517515301704407,0.003975251689553261,0.0013442951021715999,1.930897451529745e-05,0.000573081080801785,0.00192727311514318,2.261890404042788e-05,0.000939000048674643,0.0010583762777969241,0.0012005399912595749,0.0033527009654790163,0.003841003868728876,0.0012452341616153717,0.0018024867167696357,4.212684871163219e-05,3.433099846006371e-05,0.011888873763382435,0.01647712104022503,0.09703969955444336,0.00047371271648444235,0.006127556320279837,0.0007569494773633778,0.11542380601167679,0.044642481952905655,0.0005853153415955603,0.0004900146741420031,0.0030890561174601316,0.003900254378095269,0.00029653782257810235,0.0005176241393201053,5.537080483009049e-07,4.141940337376582e-07
818,27341,0,2.2593801531911595e-06,0.44404497742652893,0.48157232999801636,0.00014546852617058903,0.01582912914454937,0.008547227829694748,7.4817685344896745e-06,1.3385424324496853e-07,7.059376372353654e-08,0.16526836156845093,0.1519075632095337,0.19261294603347778,0.20558501780033112,0.029052363708615303,0.08323578536510468,0.11913727223873138,0.05477655678987503,0.04286352917551994,0.03952834755182266,0.5296422243118286,0.45900627970695496,0.003990312572568655,0.0013123383978381753,2.0385959942359477e-05,0.0005927342572249472,0.0020382136572152376,2.183918513765093e-05,0.0010486985556781292,0.0009866820182651281,0.0010193323250859976,0.004040866624563932,0.004855744540691376,0.0012994231656193733,0.0019450308755040169,4.420458208187483e-05,3.6183140764478594e-05,0.011089534498751163,0.01606103591620922,0.09834171831607819,0.00038975710049271584,0.006044476293027401,0.0007527178386226296,0.10069504380226135,0.04113554581999779,0.0005911860498599708,0.0005192524404264987,0.0032317652367055416,0.005121447611600161,0.0002739412011578679,0.00047915015602484345,5.721575462303008e-07,4.548701610929129e-07
820,27408,0,2.4062517240963643e-06,0.4374370872974396,0.47567179799079895,0.0001600689283804968,0.015351388603448868,0.008886809460818768,7.742974958091509e-06,1.3704784862511588e-07,7.330810092298634e-08,0.16596619784832,0.154332235455513,0.18620344996452332,0.20010720193386078,0.03030521422624588,0.08154904097318649,0.11496082693338394,0.054717011749744415,0.044719498604536057,0.04083942249417305,0.5448437929153442,0.45653724670410156,0.004030303098261356,0.0012674370082095265,2.0441268134163693e-05,0.0005690274410881102,0.0020745776128023863,2.170064726669807e-05,0.0010868929093703628,0.001029434148222208,0.0009692993480712175,0.0042909556068480015,0.005331315565854311,0.0012667521368712187,0.001846733270213008,4.4073673052480444e-05,3.685678166220896e-05,0.011211728677153587,0.015671854838728905,0.09370206296443939,0.0003966553194914013,0.006070392206311226,0.0007550774607807398,0.10006487369537354,0.04088453948497772,0.0006151112611405551,0.0005432324833236635,0.0032592443749308586,0.00581337558105588,0.00030062408768571913,0.0005133667727932334,5.952352353233437e-07,4.7463535679526103e-07
822,27474,0,2.2841868485556915e-06,0.43586209416389465,0.47595956921577454,0.00015762148541398346,0.014796484261751175,0.009163700975477695,7.427483524224954e-06,1.2709338648164703e-07,7.103706423094991e-08,0.16711315512657166,0.15275515615940094,0.18142181634902954,0.19610224664211273,0.028531409800052643,0.08688283711671829,0.11938656121492386,0.05131680518388748,0.0455196350812912,0.041842371225357056,0.5453576445579529,0.4578331708908081,0.004044434055685997,0.00127020210493356,1.8945826013805345e-05,0.0006067108479328454,0.002262959722429514,2.407238025625702e-05,0.001175313605926931,0.0010090754367411137,0.0010436509037390351,0.0030150399543344975,0.0038413447327911854,0.0013601849786937237,0.0019067625980824232,4.578119478537701e-05,3.6361492675496265e-05,0.009887069463729858,0.015940364450216293,0.11195430904626846,0.0004358133301138878,0.006241282913833857,0.0008687698864378035,0.09430810809135437,0.038722582161426544,0.00046793048386462033,0.0004371511749923229,0.0024032085202634335,0.0050178589299321175,0.000249075994361192,0.00044557868386618793,5.826605615766312e-07,4.3145868744431937e-07
824,27541,0,2.150109366994002e-06,0.436050146818161,0.47514185309410095,0.0001463631633669138,0.014639953151345253,0.009253667667508125,7.13861163603724e-06,1.193080549910519e-07,6.728656387622323e-08,0.16615800559520721,0.15271252393722534,0.17519374191761017,0.19157427549362183,0.03156514838337898,0.08063457161188126,0.11092660576105118,0.0539245568215847,0.04675906151533127,0.04290051758289337,0.5434452891349792,0.45781034231185913,0.00407498050481081,0.0012511654058471322,1.773585972841829e-05,0.0006340454565361142,0.002430536085739732,2.5762776203919202e-05,0.0012531339889392257,0.001003553974442184,0.001143376575782895,0.0022624675184488297,0.002948347246274352,0.001468593836762011,0.0019660915713757277,4.744900070363656e-05,3.663719689939171e-05,0.008643287234008312,0.01589798927307129,0.13261473178863525,0.0004611860786098987,0.006495087407529354,0.0009579827892594039,0.09060468524694443,0.03713385760784149,0.0003675993939395994,0.00036066758912056684,0.0018038231646642089,0.004465447273105383,0.00022171954333316535,0.0004090052389074117,5.633831960949465e-07,3.904270329257997e-07
826,27608,0,2.1899500097788405e-06,0.45713701844215393,0.4908521771430969,0.00013772040256299078,0.013276197947561741,0.008639075793325901,7.32374974177219e-06,1.1809870414936086e-07,6.703702126742428e-08,0.16965486109256744,0.15948837995529175,0.1714017242193222,0.1893744021654129,0.032551851123571396,0.07881681621074677,0.10896000266075134,0.05495636910200119,0.04798908159136772,0.0436379574239254,0.5608721971511841,0.456012487411499,0.00394408218562603,0.0011594019597396255,1.791057366062887e-05,0.0006730000604875386,0.0025966183748096228,2.585610855021514e-05,0.001345672644674778,0.0009983653435483575,0.0011734984582290053,0.0022456729784607887,0.0029216741677373648,0.0014499935787171125,0.0019421782344579697,4.92756262246985e-05,3.8015383324818686e-05,0.008693629875779152,0.016108684241771698,0.13135527074337006,0.0004617478116415441,0.006899676751345396,0.0010232212953269482,0.09078489243984222,0.03557770699262619,0.0003506381472107023,0.0003415833052713424,0.001737115322612226,0.004379276651889086,0.00020589798805303872,0.0003779754042625427,5.478493108057592e-07,3.888073649704893e-07
828,27675,0,2.2778913262300193e-06,0.4851450026035309,0.5144748091697693,0.00012897280976176262,0.011055350303649902,0.008096759207546711,7.747318704787176e-06,1.1860333160029768e-07,6.887551506906675e-08,0.16830123960971832,0.1623990684747696,0.16974233090877533,0.19096815586090088,0.03355608880519867,0.07522176951169968,0.10763810575008392,0.05734914168715477,0.04841874912381172,0.042976826429367065,0.5749434232711792,0.45034047961235046,0.003982228692620993,0.0011236777063459158,1.8832948626368307e-05,0.0006918747094459832,0.0026178231928497553,2.4980708985822275e-05,0.001361070666462183,0.001113319769501686,0.0011466005817055702,0.0021775164641439915,0.0028607749845832586,0.0014312039129436016,0.001929989899508655,5.0052851293003187e-05,3.9878439565654844e-05,0.009559182450175285,0.015818925574421883,0.1206907108426094,0.0004642376152332872,0.006830029655247927,0.0010308889904990792,0.0882658064365387,0.035217445343732834,0.0004014611185993999,0.0003740695829037577,0.0017994667869061232,0.0044553703628480434,0.00022699011606164277,0.000390297151170671,5.50151412426203e-07,4.047852826261078e-07
830,27742,0,2.304001782249543e-06,0.4769671857357025,0.5093865394592285,0.00012430985225364566,0.011758845299482346,0.008282334543764591,7.84800522524165e-06,1.184886997407375e-07,6.924565809640626e-08,0.16591796278953552,0.16030950844287872,0.16926108300685883,0.19002360105514526,0.0321652889251709,0.07841268926858902,0.11001140624284744,0.05497482419013977,0.048389144241809845,0.04294633865356445,0.5726351737976074,0.45322316884994507,0.00405868049710989,0.0011327280662953854,1.8575221474748105e-05,0.0006651164148934186,0.0026213836390525103,2.5679622922325507e-05,0.0013478281907737255,0.0011176728876307607,0.0011393227614462376,0.0022462671622633934,0.0029403390362858772,0.0013860961189493537,0.0018377319211140275,5.093731306260452e-05,4.0574614104116336e-05,0.009850209578871727,0.015964604914188385,0.11619491875171661,0.0004833657294511795,0.00702280318364501,0.0010485221864655614,0.09099964797496796,0.0355101078748703,0.00039194407872855663,0.00036109835491515696,0.0018332325853407383,0.0043404544703662395,0.0002353848103666678,0.00040390389040112495,5.55212920971826e-07,4.0333293327421416e-07
832,27809,0,2.2641750092589064e-06,0.4718761742115021,0.5040247440338135,0.00012374088692013174,0.012053235433995724,0.00839999970048666,7.816185643605422e-06,1.1729279947303439e-07,6.786748230069861e-08,0.16585871577262878,0.16083978116512299,0.16823479533195496,0.18952853977680206,0.03176670894026756,0.07903105765581131,0.1110120639204979,0.05476169288158417,0.048797860741615295,0.04315098375082016,0.5746526718139648,0.4543835520744324,0.00408483250066638,0.0011297258315607905,1.849306863732636e-05,0.000644607178401202,0.002641032449901104,2.724169462453574e-05,0.0013606532011181116,0.0011178985005244613,0.0011463675182312727,0.002135212067514658,0.0027848128229379654,0.0014271833933889866,0.001840079203248024,5.110775600769557e-05,4.054343662573956e-05,0.00961749255657196,0.015658842399716377,0.12127037346363068,0.0004922316293232143,0.006913570687174797,0.001055034575983882,0.08883733302354813,0.03499477729201317,0.00037961627822369337,0.00035004012170247734,0.001782474690116942,0.004164875019341707,0.00022597648785449564,0.0003884754842147231,5.529686859517824e-07,3.9433629694940464e-07
834,27876,0,2.154234834961244e-06,0.4588608145713806,0.4906768202781677,0.00012568219972308725,0.012982782907783985,0.00858386978507042,7.821980034350418e-06,1.1665915167213825e-07,6.521587891938907e-08,0.1640341430902481,0.16031521558761597,0.16796556115150452,0.19043944776058197,0.03253636881709099,0.07731441408395767,0.10976000130176544,0.05614839494228363,0.04915713518857956,0.04317088797688484,0.5783470869064331,0.4589005708694458,0.0041692499071359634,0.001153316698037088,1.8156775695388205e-05,0.0006414504023268819,0.0027409640606492758,2.8437199944164604e-05,0.0014095945516601205,0.0011241595493629575,0.0011523535940796137,0.001969622215256095,0.002500321716070175,0.0014731129631400108,0.001750409952364862,5.149840944795869e-05,4.115651609026827e-05,0.009438385255634785,0.014396206475794315,0.12991537153720856,0.0005421544774435461,0.0069649857468903065,0.0010970465373247862,0.08726255595684052,0.03410448879003525,0.00034643238177523017,0.00030531923403032124,0.0017628048080950975,0.0035309414379298687,0.00022654622443951666,0.00038512039463967085,5.394971367422841e-07,3.766366489799111e-07
836,27942,0,2.0375980511744274e-06,0.4625418484210968,0.49268272519111633,0.0001279353309655562,0.012913291342556477,0.008496254682540894,7.649870894965716e-06,1.1407254874029604e-07,6.150044384867215e-08,0.16640180349349976,0.16088631749153137,0.1742648035287857,0.1956598162651062,0.033181145787239075,0.07591675966978073,0.10919005423784256,0.057572174817323685,0.04747318848967552,0.041860926896333694,0.5727531909942627,0.4640960097312927,0.004074744880199432,0.0011600161669775844,1.8545555576565675e-05,0.0006007601623423398,0.0025821481831371784,2.9328930395422503e-05,0.0013176347129046917,0.0011318812612444162,0.0012380724074319005,0.0018119437154382467,0.0022640300448983908,0.0014955877559259534,0.001692855847068131,5.051554035162553e-05,4.0468461520504206e-05,0.00917013268917799,0.014139479026198387,0.1302722692489624,0.0005777185433544219,0.006241454277187586,0.0010469630360603333,0.08119302242994308,0.03440394625067711,0.0003780508995987475,0.00033821232500486076,0.001765598775818944,0.0034297374077141285,0.00023025258269626647,0.0003982706111855805,5.355817620511516e-07,3.668408510293375e-07
838,28009,0,2.0234328985679895e-06,0.4651569724082947,0.49595898389816284,0.00012080080341547728,0.012920265085995197,0.008071423508226871,7.913179615570698e-06,1.1211054129489639e-07,6.114429140779976e-08,0.16609147191047668,0.16583473980426788,0.18662351369857788,0.20576120913028717,0.03304564580321312,0.07889584451913834,0.10863815993070602,0.05485304072499275,0.044522661715745926,0.03926866129040718,0.5736703276634216,0.4645524322986603,0.004008514806628227,0.0011153456289321184,1.9453009372227825e-05,0.0005805493565276265,0.002517126267775893,2.8190976081532426e-05,0.001300491625443101,0.0011224710615351796,0.0012578575406223536,0.0020505054853856564,0.002525018760934472,0.0014242831384763122,0.0014585667522624135,5.20368485013023e-05,4.165172504144721e-05,0.010111079551279545,0.014767492190003395,0.11232670396566391,0.0006232145824469626,0.005883907433599234,0.0010126786073669791,0.07699444144964218,0.033021051436662674,0.00045532765216194093,0.00039986055344343185,0.0021074432879686356,0.003690666053444147,0.0002397408097749576,0.00040456728311255574,5.415213877313363e-07,3.736596738690423e-07
840,28076,0,2.1282803572830744e-06,0.45481520891189575,0.4880216419696808,0.00012599033652804792,0.013432784005999565,0.008062418550252914,8.007854376046453e-06,1.1793336796017684e-07,6.218315462547253e-08,0.16376014053821564,0.16703929007053375,0.17841601371765137,0.19666390120983124,0.03197651356458664,0.08065047115087509,0.11063456535339355,0.05391724407672882,0.04675033316016197,0.04146495461463928,0.5621635913848877,0.47147059440612793,0.003996176179498434,0.0011028265580534935,2.012564436881803e-05,0.0005419596564024687,0.002295427955687046,2.7187921659788117e-05,0.001184449065476656,0.0011402734089642763,0.0012270081788301468,0.002420964650809765,0.002962261438369751,0.0014469327870756388,0.001459513558074832,5.15180108777713e-05,4.205952427582815e-05,0.01089857891201973,0.015548544935882092,0.10544894635677338,0.0005978322587907314,0.005520437844097614,0.0008898421074263752,0.0788038894534111,0.03611836954951286,0.0005461567197926342,0.0004818770685233176,0.002448468701913953,0.004180685617029667,0.00026614550733938813,0.0004525910480879247,5.756411951551854e-07,3.897967815191805e-07
842,28143,0,2.1888183709961595e-06,0.46273958683013916,0.49525177478790283,0.00012286387209314853,0.012872970663011074,0.007992567494511604,8.095234079519287e-06,1.1974920255397592e-07,6.175658029405895e-08,0.1616959273815155,0.16966713964939117,0.1731380671262741,0.19288189709186554,0.030067697167396545,0.0839119553565979,0.11571338772773743,0.05261512100696564,0.04837219789624214,0.04258517548441887,0.565155029296875,0.47492027282714844,0.004005595110356808,0.0010873490246012807,1.9953879018430598e-05,0.0005388459539972246,0.0023315460421144962,2.7626459996099584e-05,0.0012198265176266432,0.0011070102918893099,0.0012653907760977745,0.0024962197057902813,0.003043039934709668,0.0014400994405150414,0.0014751991257071495,5.0882161303889006e-05,4.098953650100157e-05,0.010697870515286922,0.01602358929812908,0.1046774685382843,0.0005905471625737846,0.005616482812911272,0.0008960030972957611,0.08225768804550171,0.03690105304121971,0.0005458332598209381,0.0004908887203782797,0.002432490698993206,0.004242833703756332,0.00026385541423223913,0.0004602764965966344,5.619103262688441e-07,3.9347079905383e-07
844,28210,0,2.2068459202273516e-06,0.46304553747177124,0.49853119254112244,0.0001250409841304645,0.012848074547946453,0.0078088813461363316,8.063535460678395e-06,1.1904550945018855e-07,6.171006816657609e-08,0.16277271509170532,0.1712239682674408,0.16602905094623566,0.18621133267879486,0.03012864477932453,0.08300656080245972,0.11551126837730408,0.05322865769267082,0.05046215280890465,0.04435346648097038,0.5650484561920166,0.47316497564315796,0.003986862953752279,0.0010675442172214389,1.9796389096882194e-05,0.0005377822672016919,0.0023592193610966206,2.8535570891108364e-05,0.001238760887645185,0.0011074042413383722,0.001267616986297071,0.002417229348793626,0.002935408614575863,0.0014666785718873143,0.0015108623774722219,5.121484355186112e-05,4.074514072271995e-05,0.010606626980006695,0.016162879765033722,0.10757601261138916,0.0005901133408769965,0.005656396970152855,0.0009086191421374679,0.08242141455411911,0.03685128316283226,0.0005304169608280063,0.0004806689394172281,0.002371934475377202,0.004138168878853321,0.0002539144188631326,0.00044646108290180564,5.636272248921159e-07,3.892897098012327e-07
846,28277,0,2.2340013856592122e-06,0.4607599973678589,0.4964132308959961,0.0001252662914339453,0.01297312043607235,0.008005731739103794,8.078005521383602e-06,1.1842826097563375e-07,6.213679881739154e-08,0.16284619271755219,0.17263826727867126,0.16525067389011383,0.18613119423389435,0.030310815200209618,0.08234357833862305,0.1151975765824318,0.05369221046566963,0.05069149658083916,0.04433371126651764,0.5659173727035522,0.46944767236709595,0.004004533868283033,0.0010542026720941067,1.9544684619177133e-05,0.0005365716060623527,0.002339797094464302,2.801671507768333e-05,0.0012358928797766566,0.001116939471103251,0.0012455491814762354,0.0024727724958211184,0.003013398963958025,0.0014226286439225078,0.0015623039798811078,4.976277341484092e-05,3.975299478042871e-05,0.010810867883265018,0.016318047419190407,0.10497935116291046,0.0005650310195051134,0.00573347881436348,0.0009019252611324191,0.08579538017511368,0.03717254847288132,0.0005383439129218459,0.0004859405744355172,0.0024024529848247766,0.004227297380566597,0.00025795726105570793,0.0004507038102019578,5.621525929200288e-07,3.8946720337662555e-07
848,28343,0,2.1338082660804503e-06,0.45482948422431946,0.48892679810523987,0.00013031010166741908,0.013369549065828323,0.008387521840631962,7.897392606537323e-06,1.1724258541789823e-07,6.05181043056291e-08,0.16436848044395447,0.17185238003730774,0.1696140319108963,0.19096572697162628,0.030809780582785606,0.08062434196472168,0.1143108680844307,0.055054858326911926,0.04937006160616875,0.043120741844177246,0.5596532821655273,0.47301268577575684,0.0039817518554627895,0.0010781725868582726,1.9092869479209185e-05,0.0005338246119208634,0.0024140863679349422,2.9324679417186417e-05,0.0012829970801249146,0.0010565031552687287,0.001265375642105937,0.0024178707972168922,0.0029238699935376644,0.00141354079823941,0.0015587222296744585,5.004230479244143e-05,3.9136404666351154e-05,0.010297206230461597,0.016545258462429047,0.10826990753412247,0.0005690727848559618,0.005808121990412474,0.0009269000147469342,0.08437089622020721,0.035273849964141846,0.000495854124892503,0.0004563909606076777,0.002331187715753913,0.004083496518433094,0.00023272832913789898,0.00041780693572945893,5.389201760408469e-07,3.816826108504756e-07
